payment_id,timestamp,settlement_time,payment_system,counterparty_type,direction,amount,cluster
PAY-001951,2024-01-15 13:23:47.643900281,2024-01-15 13:30:39.153618928,SWIFT,CORPORATE,INFLOW,384281.41,2
PAY-000058,2024-01-15 13:24:05.590578640,2024-01-15 13:29:09.209280406,INTERNAL,CORPORATE,OUTFLOW,111998.81,1
PAY-001596,2024-01-15 13:24:30.457917581,2024-01-15 13:28:41.179345630,SECURITIES,CCP,OUTFLOW,351379.5,3
PAY-000958,2024-01-15 13:25:01.128035186,2024-01-15 13:28:12.228687334,TARGET2,BANK,OUTFLOW,35991.98,3
PAY-001156,2024-01-15 13:25:26.501339169,2024-01-15 13:26:39.722397561,SECURITIES,BANK,OUTFLOW,1806691.13,3
PAY-001530,2024-01-15 13:25:30.279568944,2024-01-15 13:33:35.563352715,SWIFT,BANK,OUTFLOW,2906808.5,3
PAY-001114,2024-01-15 13:25:35.423258424,2024-01-15 13:30:28.279341211,INTERNAL,CCP,INFLOW,89960.36,0
PAY-000823,2024-01-15 13:25:39.937897936,2024-01-15 13:34:31.223037492,TARGET2,BANK,OUTFLOW,35286.03,3
PAY-001218,2024-01-15 13:25:51.697831712,2024-01-15 13:28:47.990702150,INTERNAL,CCP,INFLOW,63128.6,0
PAY-000257,2024-01-15 13:25:56.764096918,2024-01-15 13:27:27.701100148,INTERNAL,CORPORATE,INFLOW,29457.41,0
PAY-000116,2024-01-15 13:26:06.761423130,2024-01-15 13:32:00.171188538,TARGET2,BANK,INFLOW,65330.71,2
PAY-001720,2024-01-15 13:26:09.125603469,2024-01-15 13:31:02.216715843,SECURITIES,CCP,OUTFLOW,254691.38,3
PAY-001111,2024-01-15 13:26:28.559620027,2024-01-15 13:28:34.447683232,INTERNAL,CCP,INFLOW,287593.22,0
PAY-001211,2024-01-15 13:26:44.070414203,2024-01-15 13:31:56.260327206,TARGET2,BANK,INFLOW,18880.34,2
PAY-000098,2024-01-15 13:26:45.678712343,2024-01-15 13:31:29.253606694,TARGET2,CORPORATE,OUTFLOW,119153.89,1
PAY-000259,2024-01-15 13:26:46.905652335,2024-01-15 13:35:57.412317127,TARGET2,CCP,OUTFLOW,25887.99,3
PAY-001934,2024-01-15 13:27:03.228851385,2024-01-15 13:34:18.563081939,SWIFT,CORPORATE,INFLOW,607565.56,2
PAY-000693,2024-01-15 13:27:15.692902307,2024-01-15 13:31:10.224838633,SWIFT,CCP,OUTFLOW,64360.97,3
PAY-000950,2024-01-15 13:27:26.456371793,2024-01-15 13:34:20.671051260,INTERNAL,CENTRAL_BANK,OUTFLOW,108490.04,0
PAY-001768,2024-01-15 13:27:30.108045264,2024-01-15 13:34:56.981960172,SWIFT,BANK,INFLOW,30071.52,2
PAY-001431,2024-01-15 13:27:34.282744779,2024-01-15 13:35:13.961697474,SECURITIES,CORPORATE,OUTFLOW,943038.17,1
PAY-000804,2024-01-15 13:27:38.033019352,2024-01-15 13:30:20.665898120,SWIFT,BANK,INFLOW,97255.45,2
PAY-001511,2024-01-15 13:27:39.206877538,2024-01-15 13:37:07.440626573,INTERNAL,CORPORATE,OUTFLOW,67842.48,1
PAY-000102,2024-01-15 13:27:50.725058237,2024-01-15 13:35:18.539985986,SECURITIES,CORPORATE,OUTFLOW,543100.58,1
PAY-001084,2024-01-15 13:28:07.515525939,2024-01-15 13:36:06.464159837,TARGET2,CCP,INFLOW,6864.9,2
PAY-000431,2024-01-15 13:28:15.016798781,2024-01-15 13:33:28.915226310,INTERNAL,CORPORATE,OUTFLOW,27364.59,1
PAY-001440,2024-01-15 13:28:16.927436996,2024-01-15 13:31:45.390550660,INTERNAL,BANK,INFLOW,439296.59,0
PAY-000805,2024-01-15 13:28:18.467253076,2024-01-15 13:29:51.744212199,TARGET2,BANK,INFLOW,734483.46,2
PAY-001184,2024-01-15 13:28:29.116849625,2024-01-15 13:34:02.226319918,TARGET2,BANK,OUTFLOW,33807.67,3
PAY-000221,2024-01-15 13:28:42.632704648,2024-01-15 13:37:13.809744860,SWIFT,BANK,OUTFLOW,24320.71,3
PAY-001467,2024-01-15 13:28:43.728324678,2024-01-15 13:35:26.808815923,SWIFT,CORPORATE,OUTFLOW,25829.48,1
PAY-000766,2024-01-15 13:28:51.414151034,2024-01-15 13:34:41.116855395,TARGET2,BANK,OUTFLOW,9567.67,3
PAY-000595,2024-01-15 13:28:57.735272521,2024-01-15 13:34:02.458917447,INTERNAL,CORPORATE,INFLOW,260232.56,0
PAY-001804,2024-01-15 13:29:23.139561681,2024-01-15 13:30:51.267500164,SWIFT,CORPORATE,INFLOW,1952.51,2
PAY-001986,2024-01-15 13:29:27.005456189,2024-01-15 13:34:32.992145531,TARGET2,BANK,INFLOW,61421.07,2
PAY-001534,2024-01-15 13:29:29.507846666,2024-01-15 13:33:45.958217034,SECURITIES,BANK,OUTFLOW,409351.97,3
PAY-001895,2024-01-15 13:29:30.565304504,2024-01-15 13:32:40.926740301,TARGET2,CCP,OUTFLOW,10486.4,3
PAY-001300,2024-01-15 13:29:31.737157538,2024-01-15 13:33:36.587260911,SECURITIES,BANK,INFLOW,1185133.73,0
PAY-000276,2024-01-15 13:29:36.681934972,2024-01-15 13:33:06.889568273,INTERNAL,CCP,INFLOW,33230.0,0
PAY-001420,2024-01-15 13:29:39.330790678,2024-01-15 13:36:38.378777360,SWIFT,CORPORATE,INFLOW,299814.0,2
PAY-000359,2024-01-15 13:29:44.779378334,2024-01-15 13:33:41.315884137,SECURITIES,CCP,INFLOW,786765.78,0
PAY-000703,2024-01-15 13:29:53.493848885,2024-01-15 13:31:45.054891342,SECURITIES,BANK,INFLOW,1880133.33,0
PAY-000009,2024-01-15 13:30:00.253462664,2024-01-15 13:32:12.601161047,INTERNAL,CORPORATE,OUTFLOW,148684.2,1
PAY-000934,2024-01-15 13:30:09.295117994,2024-01-15 13:31:19.139897408,SWIFT,CENTRAL_BANK,OUTFLOW,6796019.51,1
PAY-000667,2024-01-15 13:30:19.900825609,2024-01-15 13:32:57.646144970,TARGET2,CCP,INFLOW,234399.7,2
PAY-000784,2024-01-15 13:31:11.363741398,2024-01-15 13:33:07.596472705,INTERNAL,BANK,OUTFLOW,8082860.93,0
PAY-000745,2024-01-15 13:31:38.695755098,2024-01-15 13:38:51.516133838,TARGET2,BANK,INFLOW,132449.34,2
PAY-000336,2024-01-15 13:31:49.076533675,2024-01-15 13:39:58.805836269,SECURITIES,BANK,OUTFLOW,965706.15,3
PAY-000706,2024-01-15 13:31:49.807376867,2024-01-15 13:41:04.083701819,SWIFT,CORPORATE,OUTFLOW,78230.95,1
PAY-000724,2024-01-15 13:31:55.689701926,2024-01-15 13:37:35.825816862,TARGET2,CORPORATE,INFLOW,75922.38,2
PAY-001496,2024-01-15 13:31:59.169379544,2024-01-15 13:40:59.114773381,SWIFT,BANK,INFLOW,73845.24,2
PAY-001231,2024-01-15 13:32:19.573084755,2024-01-15 13:35:46.061084017,SWIFT,CORPORATE,OUTFLOW,840016.62,1
PAY-001587,2024-01-15 13:32:24.429087158,2024-01-15 13:34:20.102801004,TARGET2,BANK,OUTFLOW,433182.28,3
PAY-000957,2024-01-15 13:32:24.877312078,2024-01-15 13:40:05.390109202,SWIFT,BANK,OUTFLOW,1397121.33,3
PAY-001363,2024-01-15 13:32:28.668090926,2024-01-15 13:35:55.811930669,SWIFT,CORPORATE,INFLOW,91363.04,2
PAY-000600,2024-01-15 13:32:34.540713569,2024-01-15 13:41:14.549355672,SWIFT,BANK,INFLOW,276542.96,2
PAY-000783,2024-01-15 13:32:44.177205186,2024-01-15 13:40:59.867806668,INTERNAL,CCP,INFLOW,79532.98,0
PAY-001281,2024-01-15 13:32:50.428480369,2024-01-15 13:40:28.490423596,INTERNAL,CCP,OUTFLOW,494864.38,0
PAY-001961,2024-01-15 13:33:10.265477554,2024-01-15 13:42:16.365860910,INTERNAL,CORPORATE,OUTFLOW,339941.08,1
PAY-000204,2024-01-15 13:33:23.285108081,2024-01-15 13:35:40.611346462,TARGET2,CENTRAL_BANK,OUTFLOW,650006.52,1
PAY-000513,2024-01-15 13:33:36.295285474,2024-01-15 13:37:20.947411927,SWIFT,CCP,OUTFLOW,178094.27,3
PAY-001954,2024-01-15 13:33:58.057391077,2024-01-15 13:40:19.701596802,INTERNAL,CCP,OUTFLOW,844656.01,0
PAY-001851,2024-01-15 13:34:20.184165941,2024-01-15 13:42:34.362406268,SWIFT,CENTRAL_BANK,INFLOW,119188.34,2
PAY-001065,2024-01-15 13:34:23.479854426,2024-01-15 13:41:19.084695165,INTERNAL,CORPORATE,INFLOW,72091.91,0
PAY-001808,2024-01-15 13:34:26.872886702,2024-01-15 13:39:30.514647290,SWIFT,CCP,OUTFLOW,780553.05,3
PAY-000288,2024-01-15 13:34:30.417772485,2024-01-15 13:35:51.429615703,SWIFT,BANK,OUTFLOW,1018835.55,3
PAY-000610,2024-01-15 13:34:30.587926183,2024-01-15 13:43:52.662781255,TARGET2,CORPORATE,INFLOW,118180.08,2
PAY-000485,2024-01-15 13:34:57.406958318,2024-01-15 13:43:36.078396240,TARGET2,BANK,OUTFLOW,308392.7,3
PAY-001737,2024-01-15 13:34:59.696785686,2024-01-15 13:43:34.793275595,TARGET2,BANK,INFLOW,823432.26,2
PAY-000104,2024-01-15 13:35:28.781882758,2024-01-15 13:40:56.923643961,TARGET2,CCP,OUTFLOW,33247.21,3
PAY-001441,2024-01-15 13:35:35.558544225,2024-01-15 13:40:27.259106857,TARGET2,CORPORATE,OUTFLOW,1872169.73,1
PAY-000055,2024-01-15 13:35:43.900284295,2024-01-15 13:44:51.144014950,SWIFT,CENTRAL_BANK,INFLOW,92669.14,2
PAY-001447,2024-01-15 13:35:47.936125953,2024-01-15 13:43:46.665330396,SECURITIES,CCP,OUTFLOW,1572692.2,3
PAY-001450,2024-01-15 13:36:01.583476818,2024-01-15 13:44:16.599973893,INTERNAL,BANK,OUTFLOW,1218790.64,0
PAY-000754,2024-01-15 13:36:04.545538104,2024-01-15 13:45:14.701326014,SWIFT,CCP,OUTFLOW,323262.01,3
PAY-001807,2024-01-15 13:36:09.679564590,2024-01-15 13:37:49.197137503,SWIFT,CORPORATE,INFLOW,14334.48,2
PAY-000785,2024-01-15 13:36:27.270979188,2024-01-15 13:38:39.585426760,TARGET2,CORPORATE,OUTFLOW,373680.76,1
PAY-000230,2024-01-15 13:36:29.063186960,2024-01-15 13:42:52.446706814,SWIFT,CCP,INFLOW,29307.42,2
PAY-001901,2024-01-15 13:36:33.280154625,2024-01-15 13:40:34.420954637,SWIFT,CORPORATE,OUTFLOW,170595.63,1
PAY-000653,2024-01-15 13:36:44.758309973,2024-01-15 13:45:23.573199293,TARGET2,CORPORATE,INFLOW,17629.99,2
PAY-000034,2024-01-15 13:36:52.354927742,2024-01-15 13:40:49.899150559,INTERNAL,BANK,INFLOW,37311.67,0
PAY-001942,2024-01-15 13:36:55.244239635,2024-01-15 13:40:36.230277252,TARGET2,CORPORATE,OUTFLOW,4352143.87,1
PAY-000834,2024-01-15 13:37:10.148735060,2024-01-15 13:41:37.674330976,SWIFT,CCP,OUTFLOW,166015.44,3
PAY-000479,2024-01-15 13:37:10.280332361,2024-01-15 13:46:24.163924321,TARGET2,BANK,INFLOW,109730.31,2
PAY-000126,2024-01-15 13:37:11.411913773,2024-01-15 13:45:43.725251914,SECURITIES,BANK,OUTFLOW,145216.44,3
PAY-001468,2024-01-15 13:37:12.595930935,2024-01-15 13:42:06.642598909,INTERNAL,CORPORATE,OUTFLOW,544028.04,1
PAY-000803,2024-01-15 13:37:23.900987693,2024-01-15 13:45:09.484814353,INTERNAL,BANK,OUTFLOW,477199.92,0
PAY-001112,2024-01-15 13:37:37.264136890,2024-01-15 13:39:38.966161346,TARGET2,BANK,OUTFLOW,674651.27,3
PAY-001545,2024-01-15 13:37:40.568712011,2024-01-15 13:45:43.436402069,INTERNAL,CORPORATE,OUTFLOW,1069985.7,1
PAY-001462,2024-01-15 13:37:40.741169332,2024-01-15 13:44:38.336150591,SWIFT,BANK,OUTFLOW,1153968.36,3
PAY-000174,2024-01-15 13:38:03.043430613,2024-01-15 13:46:25.899992796,SECURITIES,CCP,INFLOW,640607.37,0
PAY-001282,2024-01-15 13:38:15.215084683,2024-01-15 13:48:13.546173972,TARGET2,BANK,OUTFLOW,199207.49,3
PAY-000019,2024-01-15 13:38:15.608391599,2024-01-15 13:42:20.433691714,SWIFT,BANK,INFLOW,83538.56,2
PAY-001572,2024-01-15 13:38:16.738032029,2024-01-15 13:44:31.108248881,SWIFT,BANK,OUTFLOW,7092013.58,3
PAY-000704,2024-01-15 13:38:19.583571832,2024-01-15 13:45:44.064126321,SECURITIES,BANK,OUTFLOW,474772.14,3
PAY-001040,2024-01-15 13:38:20.261913236,2024-01-15 13:47:14.335352593,INTERNAL,BANK,OUTFLOW,75409.33,0
PAY-000841,2024-01-15 13:38:22.087278862,2024-01-15 13:43:56.835573799,INTERNAL,BANK,OUTFLOW,96931.51,0
PAY-001859,2024-01-15 13:38:22.847773762,2024-01-15 13:44:38.784902052,INTERNAL,BANK,OUTFLOW,1144977.32,0
PAY-001193,2024-01-15 13:38:27.604354346,2024-01-15 13:48:15.747434165,TARGET2,CENTRAL_BANK,OUTFLOW,1105644.58,1
PAY-000547,2024-01-15 13:38:41.233501973,2024-01-15 13:42:20.710393054,INTERNAL,CCP,OUTFLOW,4222002.21,0
PAY-001036,2024-01-15 13:38:43.834289489,2024-01-15 13:42:23.883533437,SECURITIES,CCP,OUTFLOW,216035.25,3
PAY-001092,2024-01-15 13:38:45.832147769,2024-01-15 13:42:12.381739494,INTERNAL,CORPORATE,OUTFLOW,145255.54,1
PAY-001639,2024-01-15 13:38:54.513113231,2024-01-15 13:41:15.914963020,TARGET2,BANK,OUTFLOW,1295292.37,3
PAY-000088,2024-01-15 13:39:14.020556566,2024-01-15 13:45:31.685576052,TARGET2,CCP,OUTFLOW,71894.35,3
PAY-000947,2024-01-15 13:39:14.626384371,2024-01-15 13:47:44.078808648,INTERNAL,BANK,OUTFLOW,96669.08,0
PAY-000435,2024-01-15 13:39:18.226394137,2024-01-15 13:40:39.795033683,SWIFT,CORPORATE,OUTFLOW,873059.19,1
PAY-001042,2024-01-15 13:39:21.747007268,2024-01-15 13:41:20.950093983,TARGET2,CCP,OUTFLOW,314315.14,3
PAY-001033,2024-01-15 13:39:24.873231960,2024-01-15 13:45:31.247933827,SWIFT,CENTRAL_BANK,OUTFLOW,125088.78,1
PAY-001631,2024-01-15 13:39:25.888642661,2024-01-15 13:45:09.278023841,TARGET2,CCP,OUTFLOW,4947091.74,3
PAY-000186,2024-01-15 13:39:40.187109407,2024-01-15 13:47:41.040183591,SWIFT,CORPORATE,OUTFLOW,239726.53,1
PAY-001158,2024-01-15 13:39:54.637034850,2024-01-15 13:49:49.315666440,SWIFT,BANK,OUTFLOW,687494.93,3
PAY-001902,2024-01-15 13:39:58.226499720,2024-01-15 13:41:04.845172727,SWIFT,BANK,OUTFLOW,196218.15,3
PAY-000867,2024-01-15 13:40:07.918391540,2024-01-15 13:47:56.664012948,TARGET2,BANK,INFLOW,43419.63,2
PAY-000504,2024-01-15 13:40:09.903096323,2024-01-15 13:48:28.871984078,SWIFT,CORPORATE,OUTFLOW,792742.78,1
PAY-000564,2024-01-15 13:40:36.196189801,2024-01-15 13:46:05.098671541,INTERNAL,CORPORATE,OUTFLOW,66515.08,1
PAY-000898,2024-01-15 13:40:41.078202170,2024-01-15 13:45:55.842491058,TARGET2,CORPORATE,INFLOW,137797.3,2
PAY-000074,2024-01-15 13:40:45.447509793,2024-01-15 13:49:11.873566378,TARGET2,CORPORATE,OUTFLOW,70201.72,1
PAY-000005,2024-01-15 13:40:51.828023113,2024-01-15 13:44:07.751769657,TARGET2,CORPORATE,INFLOW,16441.25,2
PAY-000919,2024-01-15 13:40:55.874041957,2024-01-15 13:46:53.323141073,SWIFT,CORPORATE,OUTFLOW,858229.98,1
PAY-000524,2024-01-15 13:40:58.338658842,2024-01-15 13:46:48.110809347,INTERNAL,BANK,OUTFLOW,267594.54,0
PAY-000661,2024-01-15 13:41:00.035541762,2024-01-15 13:47:16.549497555,SWIFT,CENTRAL_BANK,INFLOW,42256.72,2
PAY-001452,2024-01-15 13:41:08.385416110,2024-01-15 13:42:55.228130985,TARGET2,CORPORATE,OUTFLOW,119990.71,1
PAY-000313,2024-01-15 13:41:21.916791817,2024-01-15 13:49:51.394625388,TARGET2,BANK,OUTFLOW,1900716.3,3
PAY-000994,2024-01-15 13:41:46.148704370,2024-01-15 13:44:23.533437492,INTERNAL,CORPORATE,INFLOW,35324.46,0
PAY-001742,2024-01-15 13:41:48.421285958,2024-01-15 13:45:47.257538237,SECURITIES,BANK,INFLOW,768213.78,0
PAY-001362,2024-01-15 13:41:55.689457776,2024-01-15 13:46:52.429286662,TARGET2,BANK,OUTFLOW,887703.38,3
PAY-001400,2024-01-15 13:42:13.640182719,2024-01-15 13:43:38.515228774,SWIFT,BANK,OUTFLOW,1249726.83,3
PAY-001866,2024-01-15 13:42:18.539867978,2024-01-15 13:51:33.696424343,SECURITIES,CCP,INFLOW,834151.05,0
PAY-000533,2024-01-15 13:42:24.388234982,2024-01-15 13:45:46.705052827,SWIFT,BANK,INFLOW,82648.33,2
PAY-000239,2024-01-15 13:42:35.066196645,2024-01-15 13:43:51.379568695,INTERNAL,CCP,INFLOW,32413.79,0
PAY-001494,2024-01-15 13:42:38.395122332,2024-01-15 13:45:37.669693150,SECURITIES,BANK,INFLOW,472962.9,0
PAY-001605,2024-01-15 13:42:45.006799556,2024-01-15 13:49:36.427910766,TARGET2,CORPORATE,OUTFLOW,382838.29,1
PAY-000373,2024-01-15 13:43:06.497276122,2024-01-15 13:48:31.801183779,TARGET2,CORPORATE,INFLOW,86784.06,2
PAY-000296,2024-01-15 13:43:15.106862650,2024-01-15 13:44:28.486915237,SECURITIES,BANK,INFLOW,642095.0,0
PAY-000644,2024-01-15 13:43:27.233483693,2024-01-15 13:46:37.637871129,SWIFT,CORPORATE,OUTFLOW,655543.82,1
PAY-000911,2024-01-15 13:43:29.162267911,2024-01-15 13:51:51.821079663,TARGET2,BANK,OUTFLOW,10153118.67,3
PAY-000826,2024-01-15 13:43:37.126796691,2024-01-15 13:49:37.722873062,SWIFT,CCP,INFLOW,225063.71,2
PAY-001013,2024-01-15 13:43:39.255929697,2024-01-15 13:51:37.881885881,TARGET2,CENTRAL_BANK,OUTFLOW,47665.91,1
PAY-000458,2024-01-15 13:43:54.687884572,2024-01-15 13:49:08.469197399,SWIFT,CORPORATE,INFLOW,91616.05,2
PAY-000324,2024-01-15 13:43:59.082498183,2024-01-15 13:53:38.500992922,INTERNAL,BANK,INFLOW,23136.11,0
PAY-000848,2024-01-15 13:44:00.794510697,2024-01-15 13:48:04.533945119,INTERNAL,BANK,OUTFLOW,308198.27,0
PAY-000777,2024-01-15 13:44:16.360636961,2024-01-15 13:53:21.721758822,SWIFT,BANK,OUTFLOW,172667.43,3
PAY-001348,2024-01-15 13:44:23.279463794,2024-01-15 13:47:09.482789989,TARGET2,CORPORATE,OUTFLOW,407014.32,1
PAY-001666,2024-01-15 13:44:34.927647514,2024-01-15 13:48:04.100563672,SWIFT,CORPORATE,OUTFLOW,2172571.3,1
PAY-000138,2024-01-15 13:44:40.303759109,2024-01-15 13:53:40.253325966,SECURITIES,CCP,OUTFLOW,2772840.21,3
PAY-001550,2024-01-15 13:44:47.005849914,2024-01-15 13:47:55.477188712,TARGET2,BANK,OUTFLOW,391206.94,3
PAY-001339,2024-01-15 13:44:49.552917977,2024-01-15 13:47:51.397430217,SWIFT,CORPORATE,OUTFLOW,749895.9,1
PAY-001186,2024-01-15 13:45:16.643889866,2024-01-15 13:52:04.273416253,SECURITIES,CORPORATE,INFLOW,5016951.04,0
PAY-000192,2024-01-15 13:45:27.096704827,2024-01-15 13:46:51.071245158,SWIFT,CORPORATE,OUTFLOW,463784.65,1
PAY-000742,2024-01-15 13:45:28.254498547,2024-01-15 13:50:44.439162789,SWIFT,CORPORATE,OUTFLOW,5868078.99,1
PAY-000360,2024-01-15 13:45:29.437725460,2024-01-15 13:47:17.168452585,INTERNAL,BANK,OUTFLOW,791014.11,0
PAY-001085,2024-01-15 13:45:42.749868353,2024-01-15 13:47:43.283453863,INTERNAL,BANK,INFLOW,82353.52,0
PAY-001626,2024-01-15 13:45:49.161292767,2024-01-15 13:52:08.842851989,SWIFT,BANK,OUTFLOW,5999867.53,3
PAY-001455,2024-01-15 13:46:12.533386152,2024-01-15 13:52:52.860553437,TARGET2,CCP,OUTFLOW,357181.89,3
PAY-000161,2024-01-15 13:46:37.617895919,2024-01-15 13:49:17.218714797,TARGET2,CORPORATE,OUTFLOW,712248.22,1
PAY-000890,2024-01-15 13:46:40.161720955,2024-01-15 13:48:20.619436935,SECURITIES,CORPORATE,OUTFLOW,1548382.36,1
PAY-001713,2024-01-15 13:46:43.255799967,2024-01-15 13:56:03.507282415,SECURITIES,CENTRAL_BANK,OUTFLOW,1092117.66,1
PAY-000844,2024-01-15 13:46:45.835209130,2024-01-15 13:55:27.259666767,SECURITIES,BANK,INFLOW,561950.97,0
PAY-001896,2024-01-15 13:47:02.313114542,2024-01-15 13:50:23.950341330,SECURITIES,CORPORATE,OUTFLOW,321917.29,1
PAY-000820,2024-01-15 13:47:03.544691461,2024-01-15 13:51:04.154653251,SWIFT,BANK,OUTFLOW,84629.48,3
PAY-001659,2024-01-15 13:47:06.858745775,2024-01-15 13:49:33.902556953,TARGET2,CCP,OUTFLOW,2607254.04,3
PAY-000567,2024-01-15 13:47:10.325397427,2024-01-15 13:49:27.730197362,INTERNAL,BANK,OUTFLOW,871090.31,0
PAY-001275,2024-01-15 13:47:23.968726201,2024-01-15 13:49:35.456783478,SECURITIES,CORPORATE,OUTFLOW,516862.84,1
PAY-001202,2024-01-15 13:47:44.197908325,2024-01-15 13:55:02.155983155,INTERNAL,CORPORATE,OUTFLOW,80460.96,1
PAY-000855,2024-01-15 13:48:10.954884448,2024-01-15 13:53:22.145677799,TARGET2,BANK,OUTFLOW,379007.04,3
PAY-001886,2024-01-15 13:48:12.815516759,2024-01-15 13:51:58.666415336,SWIFT,CORPORATE,OUTFLOW,1753451.27,1
PAY-001829,2024-01-15 13:48:37.115822508,2024-01-15 13:57:51.452531792,TARGET2,CENTRAL_BANK,OUTFLOW,390789.97,1
PAY-000496,2024-01-15 13:48:53.877481149,2024-01-15 13:51:05.965232098,SWIFT,CCP,OUTFLOW,48606.18,3
PAY-000799,2024-01-15 13:48:58.873628406,2024-01-15 13:57:14.238632316,SWIFT,CCP,OUTFLOW,1089410.81,3
PAY-000907,2024-01-15 13:49:12.352461183,2024-01-15 13:55:51.173349840,INTERNAL,CCP,INFLOW,357212.49,0
PAY-000647,2024-01-15 13:49:17.911750480,2024-01-15 13:56:45.372298124,SWIFT,CORPORATE,OUTFLOW,820716.42,1
PAY-000154,2024-01-15 13:49:20.046312579,2024-01-15 13:54:49.117058282,TARGET2,BANK,OUTFLOW,579944.79,3
PAY-001651,2024-01-15 13:49:23.000983098,2024-01-15 13:51:27.955269282,SWIFT,CENTRAL_BANK,OUTFLOW,778699.87,1
PAY-001124,2024-01-15 13:49:26.165302458,2024-01-15 13:56:57.228821402,TARGET2,CENTRAL_BANK,OUTFLOW,661435.62,1
PAY-001681,2024-01-15 13:49:50.514581552,2024-01-15 13:51:18.367535530,TARGET2,BANK,OUTFLOW,1178215.47,3
PAY-001760,2024-01-15 13:49:51.459773845,2024-01-15 13:51:59.312559537,SWIFT,CORPORATE,INFLOW,55609.97,2
PAY-001403,2024-01-15 13:49:59.324283452,2024-01-15 13:57:33.352559992,INTERNAL,CORPORATE,OUTFLOW,3314854.14,1
PAY-000491,2024-01-15 13:50:02.399227698,2024-01-15 13:55:44.909926499,INTERNAL,BANK,OUTFLOW,78473.79,0
PAY-001405,2024-01-15 13:50:13.182616233,2024-01-15 13:56:34.322059068,SECURITIES,CENTRAL_BANK,INFLOW,320205.99,0
PAY-000355,2024-01-15 13:50:22.964382485,2024-01-15 13:53:53.163625038,SWIFT,BANK,OUTFLOW,410143.0,3
PAY-001161,2024-01-15 13:50:27.151825659,2024-01-15 13:58:46.456162432,SECURITIES,BANK,INFLOW,474245.39,0
PAY-001119,2024-01-15 13:50:38.844120872,2024-01-15 13:55:22.296018209,SWIFT,BANK,OUTFLOW,839474.62,3
PAY-000864,2024-01-15 13:50:39.234270303,2024-01-15 13:55:27.608987546,TARGET2,CCP,OUTFLOW,178200.27,3
PAY-001005,2024-01-15 13:50:45.027878807,2024-01-15 13:55:07.855103756,TARGET2,CORPORATE,OUTFLOW,412982.32,1
PAY-001869,2024-01-15 13:50:47.632231917,2024-01-15 13:59:40.262808891,SECURITIES,CENTRAL_BANK,OUTFLOW,889453.28,1
PAY-000500,2024-01-15 13:50:59.266301533,2024-01-15 13:58:19.897974237,TARGET2,CCP,OUTFLOW,4516840.76,3
PAY-000162,2024-01-15 13:51:07.693880603,2024-01-15 14:00:53.302169825,SECURITIES,BANK,OUTFLOW,51942.76,3
PAY-000450,2024-01-15 13:51:08.892085725,2024-01-15 13:55:26.933359147,TARGET2,CORPORATE,OUTFLOW,1535446.99,1
PAY-000141,2024-01-15 13:51:24.502952792,2024-01-15 13:54:26.136767048,SWIFT,CCP,OUTFLOW,378955.27,3
PAY-000993,2024-01-15 13:51:26.421170300,2024-01-15 13:56:23.533853403,INTERNAL,CORPORATE,OUTFLOW,371528.96,1
PAY-001835,2024-01-15 13:51:27.930377502,2024-01-15 13:53:26.082503541,SWIFT,CORPORATE,OUTFLOW,688908.55,1
PAY-001917,2024-01-15 13:51:45.555475597,2024-01-15 13:55:42.752974255,TARGET2,BANK,INFLOW,74178.77,2
PAY-001750,2024-01-15 13:51:50.824845905,2024-01-15 13:57:06.749321514,SECURITIES,CORPORATE,INFLOW,557814.31,0
PAY-001860,2024-01-15 13:51:53.792231676,2024-01-15 13:54:17.419013847,SWIFT,CORPORATE,OUTFLOW,514045.69,1
PAY-001994,2024-01-15 13:51:54.526846185,2024-01-15 13:55:43.104085392,SWIFT,CORPORATE,OUTFLOW,282120.74,1
PAY-001769,2024-01-15 13:51:57.124790994,2024-01-15 13:58:34.993497734,SWIFT,CORPORATE,OUTFLOW,128191.03,1
PAY-001603,2024-01-15 13:52:01.736916780,2024-01-15 13:56:59.114099442,SWIFT,CORPORATE,INFLOW,64141.83,2
PAY-001160,2024-01-15 13:52:13.620515277,2024-01-15 13:55:41.709344278,TARGET2,CCP,OUTFLOW,6140426.33,3
PAY-000879,2024-01-15 13:52:31.916052333,2024-01-15 13:56:43.812845785,TARGET2,CORPORATE,OUTFLOW,586274.97,1
PAY-001848,2024-01-15 13:52:42.148142241,2024-01-15 13:58:00.972670908,SWIFT,BANK,OUTFLOW,247025.23,3
PAY-000425,2024-01-15 13:52:48.935013791,2024-01-15 13:56:45.969714771,TARGET2,BANK,OUTFLOW,554799.93,3
PAY-001832,2024-01-15 13:52:49.703368008,2024-01-15 14:00:14.443261238,SWIFT,BANK,OUTFLOW,27492.39,3
PAY-001484,2024-01-15 13:52:56.786796583,2024-01-15 13:54:55.676122083,SWIFT,BANK,OUTFLOW,492862.82,3
PAY-000432,2024-01-15 13:53:08.679412123,2024-01-15 13:56:45.446410745,SWIFT,CORPORATE,OUTFLOW,9479299.06,1
PAY-000909,2024-01-15 13:53:10.094245265,2024-01-15 14:01:21.035575951,INTERNAL,BANK,OUTFLOW,95663.61,0
PAY-000203,2024-01-15 13:53:17.184791258,2024-01-15 13:54:19.346498977,SWIFT,CCP,OUTFLOW,690222.35,3
PAY-000741,2024-01-15 13:53:24.212331830,2024-01-15 13:57:51.031220601,SWIFT,BANK,INFLOW,441118.67,2
